time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
10.395 6 1 60000 -15176 249
10.395 6 2 60000 59980 193
10.395 6 3 60000 59974 306
10.395 6 4 60000 60004 116
10.395 7 0 60000 60016 61
10.395 7 1 60000 59998 217
10.395 7 2 60000 59968 310
10.395 7 3 60000 59986 169
10.395 7 4 60000 59998 281
10.395 8 0 60000 59992 179
10.395 8 1 60000 -14726 259
10.395 8 2 60000 60010 262
10.395 8 3 60000 60022 307
10.395 8 4 60000 60004 153
10.395 9 0 60000 59968 298
10.395 9 1 60000 60010 198
10.395 9 2 60000 59974 308
10.395 9 3 60000 59998 226
10.395 9 4 60000 60022 254
10.412 0 0 60000 60010 130
10.412 0 1 60000 -10832 304
10.412 0 2 60000 60004 255
10.412 0 3 60000 59986 298
10.412 0 4 60000 60010 243
10.412 1 0 60000 59986 360
10.412 1 1 60000 60004 304
10.412 1 2 60000 59986 256
10.412 1 3 60000 59992 275
10.412 1 4 60000 59980 300
10.412 2 0 60000 60004 358
10.412 2 1 60000 -14030 238
10.412 2 2 60000 60006 188
10.412 2 3 60000 59980 336
10.412 2 4 60000 59992 275
10.412 3 0 60000 59986 125
10.412 3 1 60000 60010 188
10.412 3 2 60000 59986 313
10.412 3 3 60000 59998 269
10.412 3 4 60000 59986 358
10.412 4 0 60000 60010 227
10.412 4 1 60000 -10046 286
10.412 4 2 43000 41848 531
10.412 4 3 60000 59986 418
10.412 4 4 60000 59992 27
10.412 5 0 60000 59980 339
10.412 5 1 60000 60004 176
10.412 5 2 60000 59986 361
10.412 5 3 60000 59992 194
10.412 5 4 60000 59986 338
10.412 6 0 60000 64870 462
10.412 6 1 60000 -15176 249
10.412 6 2 60000 59986 192
10.412 6 3 60000 59974 307
10.412 6 4 60000 60010 117
10.412 7 0 60000 60016 59
10.412 7 1 60000 59998 216
10.412 7 2 60000 59968 311
10.412 7 3 60000 59992 158
10.412 7 4 60000 60004 288
10.412 8 0 60000 59992 178
10.412 8 1 60000 -14726 259
10.412 8 2 60000 60010 269
10.412 8 3 60000 60016 305
10.412 8 4 60000 60010 155
10.412 9 0 60000 59968 300
10.412 9 1 60000 60010 193
10.412 9 2 60000 59974 306
10.412 9 3 60000 59998 221
10.412 9 4 60000 60022 254
10.428 0 0 60000 60004 132
10.428 0 1 60000 -10832 304
10.428 0 2 60000 60010 257
10.428 0 3 60000 59986 299
10.428 0 4 60000 60010 241
10.428 1 0 60000 59980 361
10.428 1 1 60000 60004 304
10.428 1 2 60000 59980 260
10.428 1 3 60000 59986 275
10.428 1 4 60000 59986 299
10.428 2 0 60000 60004 359
10.428 2 1 60000 -14030 238
10.428 2 2 60000 60006 187
10.428 2 3 60000 59986 337
10.428 2 4 60000 59992 276
10.428 3 0 60000 59986 133
10.428 3 1 60000 60010 186
10.428 3 2 60000 59986 313
10.428 3 3 60000 59998 272
10.428 3 4 60000 59986 355
10.428 4 0 60000 60004 227
10.428 4 1 60000 -10046 286
10.428 4 2 43200 42214 527
10.428 4 3 60000 59986 416
10.428 4 4 60000 59992 35
10.428 5 0 60000 59986 340
10.428 5 1 60000 60004 188
10.428 5 2 60000 59986 360
10.428 5 3 60000 59992 196
10.428 5 4 60000 59986 339
10.428 6 0 60000 61960 563
10.428 6 1 60000 -15176 249
10.428 6 2 60000 59986 195
10.428 6 3 60000 59974 306
10.428 6 4 60000 60010 121
10.428 7 0 60000 60016 63
10.428 7 1 60000 59998 217
10.428 7 2 60000 59968 311
10.428 7 3 60000 59992 154
10.428 7 4 60000 60004 288
10.428 8 0 60000 59992 179
10.428 8 1 60000 -14726 259
10.428 8 2 60000 60010 274
10.428 8 3 60000 60016 307
10.428 8 4 60000 60010 154
10.428 9 0 60000 59968 302
10.428 9 1 60000 60004 197
10.428 9 2 60000 59974 306
10.428 9 3 60000 59986 216
10.428 9 4 60000 60022 249
10.445 0 0 60000 60010 129
10.445 0 1 60000 -10832 304
10.445 0 2 60000 60010 261
10.445 0 3 60000 59980 301
10.445 0 4 60000 60010 244
10.445 1 0 60000 59980 361
10.445 1 1 60000 60010 305
10.445 1 2 60000 59986 260
10.445 1 3 60000 59992 275
10.445 1 4 60000 59986 299
10.445 2 0 60000 60004 359
10.445 2 1 60000 -14030 238
10.445 2 2 60000 60012 195
10.445 2 3 60000 59986 337
10.445 2 4 60000 59992 274
10.445 3 0 60000 59986 137
10.445 3 1 60000 60004 190
10.445 3 2 60000 59986 313
10.445 3 3 60000 59998 272
10.445 3 4 60000 59986 356
10.445 4 0 60000 60004 228
10.445 4 1 60000 -10046 286
10.445 4 2 43400 42466 523
10.445 4 3 60000 59986 415
10.445 4 4 60000 59992 51
10.445 5 0 60000 59986 342
10.445 5 1 60000 60004 191
10.445 5 2 60000 59980 361
10.445 5 3 60000 59992 193
10.445 5 4 60000 59986 339
10.445 6 0 60000 53416 450
10.445 6 1 60000 -15176 249
10.445 6 2 60000 59986 196
10.445 6 3 60000 59974 307
10.445 6 4 60000 60010 114
10.445 7 0 60000 60010 60
10.445 7 1 60000 59998 217
10.445 7 2 60000 59968 311
10.445 7 3 60000 59992 160
10.445 7 4 60000 59998 284
10.445 8 0 60000 59992 178
10.445 8 1 60000 -14726 259
10.445 8 2 60000 60004 275
10.445 8 3 60000 60016 307
10.445 8 4 60000 60010 158
10.445 9 0 60000 59968 301
10.445 9 1 60000 60010 193
10.445 9 2 60000 59974 307
10.445 9 3 60000 59992 218
10.445 9 4 60000 60016 239
10.462 0 0 60000 60004 130
10.462 0 1 60000 -10832 304
10.462 0 2 60000 60004 261
10.462 0 3 60000 59986 302
10.462 0 4 60000 60010 243
10.462 1 0 60000 59986 364
10.462 1 1 60000 60004 303
10.462 1 2 60000 59986 263
10.462 1 3 60000 59992 276
10.462 1 4 60000 59986 303
10.462 2 0 60000 60010 359
10.462 2 1 60000 -14030 238
10.462 2 2 60000 60012 192
10.462 2 3 60000 59986 337
10.462 2 4 60000 59992 273
10.462 3 0 60000 59986 136
10.462 3 1 60000 60010 190
10.462 3 2 60000 59986 315
10.462 3 3 60000 59998 272
10.462 3 4 60000 59986 352
10.462 4 0 60000 60004 230
10.462 4 1 60000 -10046 286
10.462 4 2 43600 42742 502
10.462 4 3 60000 59986 416
10.462 4 4 60000 59992 35
10.462 5 0 60000 59986 339
10.462 5 1 60000 60010 185
10.462 5 2 60000 59986 361
10.462 5 3 60000 59992 202
10.462 5 4 60000 59980 339
10.462 6 0 60000 53086 657
10.462 6 1 60000 -15176 249
10.462 6 2 60000 59986 196
10.462 6 3 60000 59974 308
10.462 6 4 60000 60010 115
10.462 7 0 60000 60016 65
10.462 7 1 60000 59998 208
10.462 7 2 60000 59968 311
10.462 7 3 60000 59992 162
10.462 7 4 60000 60004 287
10.462 8 0 60000 59986 176
10.462 8 1 60000 -14726 259
10.462 8 2 60000 60004 278
10.462 8 3 60000 60016 309
10.462 8 4 60000 60004 153
10.462 9 0 60000 59968 303
10.462 9 1 60000 60004 189
10.462 9 2 60000 59974 309
10.462 9 3 60000 59998 220
10.462 9 4 60000 60022 245
10.479 0 0 60000 60010 129
10.479 0 1 60000 -10832 304
10.479 0 2 60000 59998 264
10.479 0 3 60000 59986 304
10.479 0 4 60000 60004 240
10.479 1 0 60000 59986 363
10.479 1 1 60000 60010 304
10.479 1 2 60000 59986 259
10.479 1 3 60000 59992 276
10.479 1 4 60000 59986 302
10.479 2 0 60000 60004 358
10.479 2 1 60000 -14030 238
10.479 2 2 60000 60006 188
10.479 2 3 60000 59986 336
10.479 2 4 60000 59986 275
10.479 3 0 60000 59980 134
10.479 3 1 60000 60010 190
10.479 3 2 60000 59986 313
10.479 3 3 60000 59992 272
10.479 3 4 60000 59980 353
10.479 4 0 60000 60010 231
10.479 4 1 60000 -10046 286
10.479 4 2 43800 42742 447
10.479 4 3 60000 59986 413
10.479 4 4 60000 59992 36
10.479 5 0 60000 59986 339
10.479 5 1 60000 60010 179
10.479 5 2 60000 59986 363
10.479 5 3 60000 59986 203
10.479 5 4 60000 59986 340
10.479 6 0 60000 59494 581
10.479 6 1 60000 -15176 249
10.479 6 2 60000 59986 188
10.479 6 3 60000 59974 307
10.479 6 4 60000 60004 122
10.479 7 0 60000 60016 60
10.479 7 1 60000 59998 217
10.479 7 2 60000 59968 310
10.479 7 3 60000 59992 168
10.479 7 4 60000 59998 282
10.479 8 0 60000 59986 179
10.479 8 1 60000 -14726 259
10.479 8 2 60000 60010 278
10.479 8 3 60000 60022 309
10.479 8 4 60000 60010 153
10.479 9 0 60000 59968 302
10.479 9 1 60000 59998 188
10.479 9 2 60000 59974 309
10.479 9 3 60000 59986 224
10.479 9 4 60000 60016 239
10.495 0 0 60000 60010 129
10.495 0 1 60000 -10832 304
10.495 0 2 60000 60004 263
10.495 0 3 60000 59986 302
10.495 0 4 60000 60010 241
10.495 1 0 60000 59986 363
10.495 1 1 60000 60004 304
10.495 1 2 60000 59986 258
10.495 1 3 60000 59992 277
10.495 1 4 60000 59986 303
10.495 2 0 60000 60004 358
10.495 2 1 60000 -14030 238
10.495 2 2 60000 60012 190
10.495 2 3 60000 59986 336
10.495 2 4 60000 59992 276
10.495 3 0 60000 59986 137
10.495 3 1 60000 60004 185
10.495 3 2 60000 59986 314
10.495 3 3 60000 59992 272
10.495 3 4 60000 59986 353
10.495 4 0 60000 60010 231
10.495 4 1 60000 -10046 286
10.495 4 2 44000 42760 415
10.495 4 3 60000 59986 414
10.495 4 4 60000 59992 30
10.495 5 0 60000 59986 340
10.495 5 1 60000 60004 180
10.495 5 2 60000 59986 362
10.495 5 3 60000 59992 206
10.495 5 4 60000 59986 339
10.495 6 0 60000 65842 393
10.495 6 1 60000 -15176 249
10.495 6 2 60000 59986 196
10.495 6 3 60000 59974 306
10.495 6 4 60000 60004 110
10.495 7 0 60000 60010 55
10.495 7 1 60000 59998 212
10.495 7 2 60000 59968 310
10.495 7 3 60000 59992 162
10.495 7 4 60000 60004 292
10.495 8 0 60000 59992 185
10.495 8 1 60000 -14726 259
10.495 8 2 60000 60010 279
10.495 8 3 60000 60016 310
10.495 8 4 60000 60010 154
10.495 9 0 60000 59968 299
10.495 9 1 60000 60010 192
10.495 9 2 60000 59974 310
10.495 9 3 60000 59992 220
10.495 9 4 60000 60016 244
10.512 0 0 60000 60004 120
10.512 0 1 60000 -10832 304
10.512 0 2 60000 60010 263
10.512 0 3 60000 59986 303
10.512 0 4 60000 60004 242
10.512 1 0 60000 59986 363
10.512 1 1 60000 60010 304
10.512 1 2 60000 59986 258
10.512 1 3 60000 59992 276
10.512 1 4 60000 59980 299
10.512 2 0 60000 60004 358
10.512 2 1 60000 -14030 238
10.512 2 2 60000 60006 190
10.512 2 3 60000 59986 336
10.512 2 4 60000 59992 278
10.512 3 0 60000 59980 143
10.512 3 1 60000 60004 188
10.512 3 2 60000 59980 312
10.512 3 3 60000 59998 271
10.512 3 4 60000 59986 355
10.512 4 0 60000 60004 232
10.512 4 1 60000 -10046 286
10.512 4 2 44200 42826 447
10.512 4 3 60000 59986 415
10.512 4 4 60000 59992 26
10.512 5 0 60000 59980 338
10.512 5 1 60000 60010 175
10.512 5 2 60000 59986 364
10.512 5 3 60000 59992 206
10.512 5 4 60000 59986 339
10.512 6 0 60000 63634 477
10.512 6 1 60000 -15176 249
10.512 6 2 60000 59986 191
10.512 6 3 60000 59974 305
10.512 6 4 60000 60010 105
10.512 7 0 60000 60010 66
10.512 7 1 60000 59998 218
10.512 7 2 60000 59962 310
10.512 7 3 60000 59992 157
10.512 7 4 60000 59998 293
10.512 8 0 60000 59992 180
10.512 8 1 60000 -14726 259
10.512 8 2 60000 60010 280
10.512 8 3 60000 60016 308
10.512 8 4 60000 60010 153
10.512 9 0 60000 59968 300
10.512 9 1 60000 60010 193
10.512 9 2 60000 59974 309
10.512 9 3 60000 59992 221
10.512 9 4 60000 60016 247
10.531 0 0 60000 60010 117
10.531 0 1 60000 -10832 304
10.531 0 2 60000 60004 259
10.531 0 3 60000 59986 301
10.531 0 4 60000 60010 240
10.531 1 0 60000 59986 362
10.531 1 1 60000 60004 304
10.531 1 2 60000 59986 262
10.531 1 3 60000 59986 275
10.531 1 4 60000 59986 297
10.531 2 0 60000 60004 360
10.531 2 1 60000 -14030 238
10.531 2 2 60000 60012 191
10.531 2 3 60000 59986 337
10.531 2 4 60000 59992 278
10.531 3 0 60000 59986 145
10.531 3 1 60000 60004 188
10.531 3 2 60000 59986 314
10.531 3 3 60000 59992 267
10.531 3 4 60000 59986 357
10.531 4 0 60000 60004 232
10.531 4 1 60000 -10046 286
10.531 4 2 44400 43234 466
10.531 4 3 60000 59986 413
10.531 4 4 60000 59992 34
10.531 5 0 60000 59986 337
10.531 5 1 60000 60010 185
10.531 5 2 60000 59980 364
10.531 5 3 60000 59992 201
10.531 5 4 60000 59980 338
10.531 6 0 60000 55396 351
10.531 6 1 60000 -15176 249
10.531 6 2 60000 59986 183
10.531 6 3 60000 59974 306
10.531 6 4 60000 60004 112
10.531 7 0 60000 60016 66
10.531 7 1 60000 59998 219
10.531 7 2 60000 59968 310
10.531 7 3 60000 59986 160
10.531 7 4 60000 59998 288
10.531 8 0 60000 59986 178
10.531 8 1 60000 -14726 259
10.531 8 2 60000 60010 268
10.531 8 3 60000 60016 308
10.531 8 4 60000 60004 157
10.531 9 0 60000 59968 301
10.531 9 1 60000 60004 189
10.531 9 2 60000 59974 308
10.531 9 3 60000 59992 221
10.531 9 4 60000 60022 250
10.545 0 0 60000 60004 124
10.545 0 1 60000 -10832 304
10.545 0 2 60000 60010 262
10.545 0 3 60000 59980 296
10.545 0 4 60000 60004 241
10.545 1 0 60000 59980 361
10.545 1 1 60000 60004 301
10.545 1 2 60000 59986 261
10.545 1 3 60000 59992 275
10.545 1 4 60000 59986 300
10.545 2 0 60000 60016 361
10.545 2 1 60000 -14030 238
10.545 2 2 60000 60012 184
10.545 2 3 60000 59986 337
10.545 2 4 60000 59992 278
10.545 3 0 60000 59986 139
10.545 3 1 60000 60010 185
10.545 3 2 60000 59980 315
10.545 3 3 60000 59998 271
10.545 3 4 60000 59986 354
10.545 4 0 60000 59998 230
10.545 4 1 60000 -10046 286
10.545 4 2 44600 43876 453
10.545 4 3 60000 59986 413
10.545 4 4 60000 59992 39
10.545 5 0 60000 59986 338
10.545 5 1 60000 60004 176
10.545 5 2 60000 59986 362
10.545 5 3 60000 59992 207
10.545 5 4 60000 59986 341
10.545 6 0 60000 60238 591
10.545 6 1 60000 -15176 249
10.545 6 2 60000 59986 190
10.545 6 3 60000 59968 306
10.545 6 4 60000 60004 104
10.545 7 0 60000 60016 63
10.545 7 1 60000 59992 220
10.545 7 2 60000 59968 311
10.545 7 3 60000 59986 164
10.545 7 4 60000 59998 287
10.545 8 0 60000 59986 179
10.545 8 1 60000 -14726 259
10.545 8 2 60000 60004 271
10.545 8 3 60000 60016 307
10.545 8 4 60000 60010 152
10.545 9 0 60000 59968 303
10.545 9 1 60000 60004 184
10.545 9 2 60000 59974 306
10.545 9 3 60000 59992 228
10.545 9 4 60000 60016 245
10.562 0 0 60000 60004 124
10.562 0 1 60000 -10832 304
10.562 0 2 60000 60010 262
10.562 0 3 60000 59980 296
10.562 0 4 60000 60004 241
10.562 1 0 60000 59980 361
10.562 1 1 60000 60004 301
10.562 1 2 60000 59986 261
10.562 1 3 60000 59992 275
10.562 1 4 60000 59986 300
10.562 2 0 60000 60016 361
10.562 2 1 60000 -14030 238
10.562 2 2 60000 60012 184
10.562 2 3 60000 59986 337
10.562 2 4 60000 59992 278
10.562 3 0 60000 59986 139
10.562 3 1 60000 60010 185
10.562 3 2 60000 59980 315
10.562 3 3 60000 59998 271
10.562 3 4 60000 59986 354
10.562 4 0 60000 59998 230
10.562 4 1 60000 -10046 286
10.562 4 2 44800 43876 453
10.562 4 3 60000 59986 413
10.562 4 4 60000 59992 39
10.562 5 0 60000 59986 338
10.562 5 1 60000 60004 176
10.562 5 2 60000 59986 362
10.562 5 3 60000 59992 207
10.562 5 4 60000 59986 341
10.562 6 0 60000 60238 591
10.562 6 1 60000 -15176 249
10.562 6 2 60000 59986 190
10.562 6 3 60000 59968 306
10.562 6 4 60000 60004 104
10.562 7 0 60000 60016 63
10.562 7 1 60000 59992 220
10.562 7 2 60000 59968 311
10.562 7 3 60000 59986 164
10.562 7 4 60000 59998 287
10.562 8 0 60000 59986 179
10.562 8 1 60000 -14726 259
10.562 8 2 60000 60004 271
10.562 8 3 60000 60016 307
10.562 8 4 60000 60010 152
10.562 9 0 60000 59968 303
10.562 9 1 60000 60004 184
10.562 9 2 60000 59974 306
10.562 9 3 60000 59992 228
10.562 9 4 60000 60016 245
10.578 0 0 60000 60010 131
10.578 0 1 60000 -10832 304
10.578 0 2 60000 60010 264
10.578 0 3 60000 59986 301
10.578 0 4 60000 60004 242
10.578 1 0 60000 59986 362
10.578 1 1 60000 60010 303
10.578 1 2 60000 59986 260
10.578 1 3 60000 59986 274
10.578 1 4 60000 59986 304
10.578 2 0 60000 60004 361
10.578 2 1 60000 -14030 238
10.578 2 2 60000 60012 188
10.578 2 3 60000 59986 338
10.578 2 4 60000 59992 276
10.578 3 0 60000 59986 141
10.578 3 1 60000 60004 192
10.578 3 2 60000 59986 316
10.578 3 3 60000 59992 263
10.578 3 4 60000 59986 355
10.578 4 0 60000 60010 230
10.578 4 1 60000 -10046 286
10.578 4 2 45000 43918 446
10.578 4 3 60000 59986 414
10.578 4 4 60000 59986 35
10.578 5 0 60000 59986 340
10.578 5 1 60000 60004 174
10.578 5 2 60000 59986 362
10.578 5 3 60000 59992 211
10.578 5 4 60000 59986 340
10.578 6 0 60000 65860 427
10.578 6 1 60000 -15176 249
10.578 6 2 60000 59986 193
10.578 6 3 60000 59974 307
10.578 6 4 60000 60010 107
10.578 7 0 60000 60010 73
10.578 7 1 60000 59998 221
10.578 7 2 60000 59968 312
10.578 7 3 60000 59992 165
10.578 7 4 60000 60004 296
10.578 8 0 60000 59992 181
10.578 8 1 60000 -14726 259
10.578 8 2 60000 60010 267
10.578 8 3 60000 60016 305
10.578 8 4 60000 60010 152
10.578 9 0 60000 59968 302
10.578 9 1 60000 60004 185
10.578 9 2 60000 59968 304
10.578 9 3 60000 59992 221
10.578 9 4 60000 60016 245
10.596 0 0 60000 60010 135
10.596 0 1 60000 -10832 304
10.596 0 2 60000 60004 263
10.596 0 3 60000 59986 301
10.596 0 4 60000 60010 241
10.596 1 0 60000 59986 361
10.596 1 1 60000 60004 303
10.596 1 2 60000 59986 257
10.596 1 3 60000 59992 275
10.596 1 4 60000 59986 302
10.596 2 0 60000 60004 362
10.596 2 1 60000 -14030 238
10.596 2 2 60000 60006 189
10.596 2 3 60000 59980 338
10.596 2 4 60000 59992 277
10.596 3 0 60000 59986 141
10.596 3 1 60000 60004 189
10.596 3 2 60000 59986 315
10.596 3 3 60000 59998 270
10.596 3 4 60000 59986 352
10.596 4 0 60000 60010 229
10.596 4 1 60000 -10046 286
10.596 4 2 45200 43996 460
10.596 4 3 60000 59986 411
10.596 4 4 60000 59992 39
10.596 5 0 60000 59986 340
10.596 5 1 60000 60004 187
10.596 5 2 60000 59986 362
10.596 5 3 60000 59986 210
10.596 5 4 60000 59986 340
10.596 6 0 60000 62584 482
10.596 6 1 60000 -15176 249
10.596 6 2 60000 59986 198
10.596 6 3 60000 59974 303
10.596 6 4 60000 60004 103
10.596 7 0 60000 60016 70
10.596 7 1 60000 59998 221
10.596 7 2 60000 59962 311
10.596 7 3 60000 59986 167
10.596 7 4 60000 60004 289
10.596 8 0 60000 59986 177
10.596 8 1 60000 -14726 259
10.596 8 2 60000 60010 268
10.596 8 3 60000 60022 307
10.596 8 4 60000 60004 150
10.596 9 0 60000 59962 301
10.596 9 1 60000 60010 189
10.596 9 2 60000 59974 307
10.596 9 3 60000 59986 220
10.596 9 4 60000 60016 248
10.612 0 0 60000 60010 133
10.612 0 1 60000 -10832 304
10.612 0 2 60000 60004 261
10.612 0 3 60000 59980 299
10.612 0 4 60000 59998 238
10.612 1 0 60000 59986 361
10.612 1 1 60000 60010 304
10.612 1 2 60000 59986 254
10.612 1 3 60000 59992 276
10.612 1 4 60000 59986 300
10.612 2 0 60000 60010 365
10.612 2 1 60000 -14030 238
10.612 2 2 60000 60006 189
10.612 2 3 60000 59980 336
10.612 2 4 60000 59992 276
10.612 3 0 60000 59980 148
10.612 3 1 60000 60010 188
10.612 3 2 60000 59980 314
10.612 3 3 60000 59998 271
10.612 3 4 60000 59986 355
10.612 4 0 60000 60010 229
10.612 4 1 60000 -10046 286
10.612 4 2 45400 44254 469
10.612 4 3 60000 59986 414
10.612 4 4 60000 59986 38
10.612 5 0 60000 59986 336
10.612 5 1 60000 60010 180
10.612 5 2 60000 59986 363
10.612 5 3 60000 59992 202
10.612 5 4 60000 59980 339
10.612 6 0 60000 54700 508
10.612 6 1 60000 -15176 249
10.612 6 2 60000 59980 196
10.612 6 3 60000 59974 305
10.612 6 4 60000 60004 101
10.612 7 0 60000 60016 59
10.612 7 1 60000 59998 219
10.612 7 2 60000 59968 311
10.612 7 3 60000 59992 162
10.612 7 4 60000 60004 291
10.612 8 0 60000 59992 178
10.612 8 1 60000 -14726 259
10.612 8 2 60000 60010 266
10.612 8 3 60000 60022 307
10.612 8 4 60000 60004 152
10.612 9 0 60000 59968 303
10.612 9 1 60000 60004 196
10.612 9 2 60000 59974 307
10.612 9 3 60000 59992 216
10.612 9 4 60000 60016 246
10.629 0 0 60000 60010 129
10.629 0 1 60000 -10832 304
10.629 0 2 60000 60010 264
10.629 0 3 60000 59986 299
10.629 0 4 60000 60010 240
10.629 1 0 60000 59986 361
10.629 1 1 60000 60004 302
10.629 1 2 60000 59980 258
10.629 1 3 60000 59992 273
10.629 1 4 60000 59986 296
10.629 2 0 60000 60004 365
10.629 2 1 60000 -14030 238
10.629 2 2 60000 60006 195
10.629 2 3 60000 59986 335
10.629 2 4 60000 59992 276
10.629 3 0 60000 59986 140
10.629 3 1 60000 60010 190
10.629 3 2 60000 59986 314
10.629 3 3 60000 59998 268
10.629 3 4 60000 59986 355
10.629 4 0 60000 60004 226
10.629 4 1 60000 -10046 286
10.629 4 2 45600 44320 440
10.629 4 3 60000 59986 414
10.629 4 4 60000 59986 35
10.629 5 0 60000 59986 341
10.629 5 1 60000 60010 177
10.629 5 2 60000 59986 365
10.629 5 3 60000 59992 200
10.629 5 4 60000 59986 339
10.629 6 0 60000 55102 664
10.629 6 1 60000 -15176 249
10.629 6 2 60000 59986 199
10.629 6 3 60000 59974 307
10.629 6 4 60000 60004 122
10.629 7 0 60000 60016 57
10.629 7 1 60000 59998 216
10.629 7 2 60000 59968 311
10.629 7 3 60000 59992 161
10.629 7 4 60000 60004 286
10.629 8 0 60000 59992 180
10.629 8 1 60000 -14726 259
10.629 8 2 60000 60004 267
10.629 8 3 60000 60016 307
10.629 8 4 60000 60010 152
10.629 9 0 60000 59968 302
10.629 9 1 60000 60010 196
10.629 9 2 60000 59974 307
10.629 9 3 60000 59992 221
10.629 9 4 60000 60016 248
10.645 0 0 60000 60010 126
10.645 0 1 60000 -10832 304
10.645 0 2 60000 60004 263
10.645 0 3 60000 59986 301
10.645 0 4 60000 60004 245
10.645 1 0 60000 59986 360
10.645 1 1 60000 60004 301
10.645 1 2 60000 59986 261
10.645 1 3 60000 59998 274
10.645 1 4 60000 59986 299
10.645 2 0 60000 60010 366
10.645 2 1 60000 -14030 238
10.645 2 2 60000 60006 189
10.645 2 3 60000 59986 336
10.645 2 4 60000 59986 274
10.645 3 0 60000 59986 137
10.645 3 1 60000 60010 192
10.645 3 2 60000 59986 314
10.645 3 3 60000 59998 265
10.645 3 4 60000 59986 358
10.645 4 0 60000 59998 226
10.645 4 1 60000 -10046 286
10.645 4 2 45800 44344 442
10.645 4 3 60000 59980 414
10.645 4 4 60000 59992 41
10.645 5 0 60000 59986 339
10.645 5 1 60000 60010 177
10.645 5 2 60000 59986 364
10.645 5 3 60000 59992 202
10.645 5 4 60000 59986 340
10.645 6 0 60000 61852 538
10.645 6 1 60000 -15176 249
10.645 6 2 60000 59986 188
10.645 6 3 60000 59968 307
10.645 6 4 60000 60004 119
10.645 7 0 60000 60010 60
10.645 7 1 60000 59998 217
10.645 7 2 60000 59968 312
10.645 7 3 60000 59992 159
10.645 7 4 60000 59998 293
10.645 8 0 60000 59986 178
10.645 8 1 60000 -14726 259
10.645 8 2 60000 60004 268
10.645 8 3 60000 60022 308
10.645 8 4 60000 60004 151
10.645 9 0 60000 59968 301
10.645 9 1 60000 60010 192
10.645 9 2 60000 59974 307
10.645 9 3 60000 59992 219
10.645 9 4 60000 60016 239
10.661 0 0 60000 60010 136
10.661 0 1 60000 -10832 304
10.661 0 2 60000 60010 263
10.661 0 3 60000 59986 300
10.661 0 4 60000 60004 242
10.661 1 0 60000 59980 361
10.661 1 1 60000 60004 301
10.661 1 2 60000 59986 260
10.661 1 3 60000 59992 274
10.661 1 4 60000 59986 302
10.661 2 0 60000 60010 365
10.661 2 1 60000 -14030 238
10.661 2 2 60000 60006 194
10.661 2 3 60000 59986 336
10.661 2 4 60000 59992 275
10.661 3 0 60000 59986 151
10.661 3 1 60000 60010 189
10.661 3 2 60000 59986 315
10.661 3 3 60000 60004 267
10.661 3 4 60000 59980 356
10.661 4 0 60000 60010 227
10.661 4 1 60000 -10046 286
10.661 4 2 46000 44668 483
10.661 4 3 60000 59980 418
10.661 4 4 60000 59992 44
10.661 5 0 60000 59986 338
10.661 5 1 60000 60004 181
10.661 5 2 60000 59986 363
10.661 5 3 60000 59992 205
10.661 5 4 60000 59986 341
10.661 6 0 60000 65338 487
10.661 6 1 60000 -15176 249
10.661 6 2 60000 59980 185
10.661 6 3 60000 59974 308
10.661 6 4 60000 60004 122
10.661 7 0 60000 60010 62
10.661 7 1 60000 59998 211
10.661 7 2 60000 59962 312
10.661 7 3 60000 59992 164
10.661 7 4 60000 60004 289
10.661 8 0 60000 59992 180
10.661 8 1 60000 -14726 259
10.661 8 2 60000 60010 265
10.661 8 3 60000 60016 305
10.661 8 4 60000 60010 150
10.661 9 0 60000 59968 302
10.661 9 1 60000 60010 190
10.661 9 2 60000 59974 307
10.661 9 3 60000 59986 223
10.661 9 4 60000 60016 239
10.678 0 0 60000 60004 128
10.678 0 1 60000 -10832 304
10.678 0 2 60000 60004 262
10.678 0 3 60000 59986 301
10.678 0 4 60000 60010 243
10.678 1 0 60000 59986 362
10.678 1 1 60000 60004 301
10.678 1 2 60000 59986 261
10.678 1 3 60000 59992 275
10.678 1 4 60000 59986 300
10.678 2 0 60000 60004 365
10.678 2 1 60000 -14030 238
10.678 2 2 60000 60006 189
10.678 2 3 60000 59986 338
10.678 2 4 60000 59992 275
10.678 3 0 60000 59986 149
10.678 3 1 60000 60004 186
10.678 3 2 60000 59986 314
10.678 3 3 60000 59998 268
10.678 3 4 60000 59986 356
10.678 4 0 60000 60004 223
10.678 4 1 60000 -10046 286
10.678 4 2 46200 45226 499
10.678 4 3 60000 59986 420
10.678 4 4 60000 59992 35
10.678 5 0 60000 59986 340
10.678 5 1 60000 60010 183
10.678 5 2 60000 59986 366
10.678 5 3 60000 59992 206
10.678 5 4 60000 59986 341
10.678 6 0 60000 59296 445
10.678 6 1 60000 -15176 249
10.678 6 2 60000 59980 197
10.678 6 3 60000 59968 307
10.678 6 4 60000 60010 110
10.678 7 0 60000 60010 63
10.678 7 1 60000 59992 210
10.678 7 2 60000 59968 313
10.678 7 3 60000 59992 162
10.678 7 4 60000 60004 292
10.678 8 0 60000 59998 182
10.678 8 1 60000 -14726 259
10.678 8 2 60000 60010 272
10.678 8 3 60000 60016 307
10.678 8 4 60000 60010 153
10.678 9 0 60000 59968 302
10.678 9 1 60000 60010 185
10.678 9 2 60000 59974 307
